web-scraper-order,web-scraper-start-url,type_habits,prix,adresse,img_link-src
"1739371628-757","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Ensemble Enfants","20 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2485966_uploaded_image1_1595790569.jpg"
"1739371628-758","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Ensemble enfants","20 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2485908_uploaded_image1_1595789527.jpg"
"1739371628-759","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Ensemble enfants","20 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2485870_uploaded_image1_1595788499.jpg"
"1739371628-760","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Ensembles enfant","20 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2485396_uploaded_image1_1595777462.jpg"
"1739371628-761","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Robe pour enfants","7 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2485385_uploaded_image1_1595777191.jpg"
"1739371628-762","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Ensemble Enfants","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2485300_uploaded_image1_1595775002.jpg"
"1739371628-763","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Ensemble enfant","20 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2485283_uploaded_image1_1595774718.jpg"
"1739371628-764","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Ensemble enfants","20 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2485185_uploaded_image1_1595771583.jpg"
"1739371628-765","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Veste africaine","12 000CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_2484591_uploaded_image1_1595757564.jpg"
"1739371628-766","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Vêtements enfants","4 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2483313_uploaded_image1_1595708086.jpg"
"1739371628-767","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Vêtements enfants","4 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2483311_uploaded_image1_1595708050.jpg"
"1739371628-768","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Vêtements enfants","4 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2483310_uploaded_image1_1595708015.jpg"
"1739371628-769","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Robe de princesse","7 500CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2482674_uploaded_image1_1595692597.jpg"
"1739371628-770","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Vêtements enfant","12 000CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_2478222_uploaded_image1_1595596044.jpg"
"1739371628-771","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Robe  enfant","7 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2474908_uploaded_image1_1595521453.jpg"
"1739371628-772","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Robes pour enfants","7 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2474793_uploaded_image1_1595519536.jpg"
"1739371628-773","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Robe   enfant","7 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2474774_uploaded_image1_1595519256.jpg"
"1739371628-774","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Ensemble enfants","20 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2474321_uploaded_image1_1595512774.jpg"
"1739371628-775","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Robes enfants","7 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2471587_uploaded_image1_1595451519.jpg"
"1739371628-776","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Robes enfants","10 000CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_2471047_uploaded_image1_1595441350.jpg"
"1739371628-777","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Vêtements  pour bébé","10 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2469036_uploaded_image1_1595412627.jpg"
"1739371628-778","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Vêtements  enfant","10 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2469028_uploaded_image1_1595412561.jpg"
"1739371628-779","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Vêtements  enfant","7 500CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2461597_uploaded_image1_1595251230.jpg"
"1739371628-780","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Vêtements enfant","7 000CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_2461460_uploaded_image1_1595248808.jpg"
"1739371628-781","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Vêtements  enfant","10 000CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_2460853_uploaded_image2_1595241915.jpeg"
"1739371628-782","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Robes","10 000CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_2458370_uploaded_image1_1595176858.jpg"
"1739371628-783","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Robe enfants","10 000CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_2456218_uploaded_image2_1595109156.jpeg"
"1739371628-784","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Valise de maternité","Prix sur demande","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2454758_uploaded_image1_1595077065.jpg"
"1739371628-785","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Panier cadeau naissance","Prix sur demande","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2454705_uploaded_image1_1595076484.jpg"
"1739371628-786","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Vêtements enfants","4 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2453244_uploaded_image1_1595031125.jpg"
"1739371628-787","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Vêtements enfants","4 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2453243_uploaded_image1_1595031083.jpg"
"1739371628-788","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Vêtements enfants","4 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2448811_uploaded_image2_1594942797.jpeg"
"1739371628-789","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Vêtements enfants","4 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2448810_uploaded_image1_1594942751.jpg"
"1739371628-790","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Naf pour bébé","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2447755_uploaded_image1_1594920765.jpg"
"1739371628-791","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Bandeaux  bébé","1 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2447565_uploaded_image1_1594917079.jpg"
"1739371628-792","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Vêtements  enfant","4 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2444795_uploaded_image1_1594859626.jpg"
"1739371628-793","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Vêtements enfants","4 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2444775_uploaded_image2_1594859227.jpeg"
"1739371631-794","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Vêtements enfants","3 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2701503_uploaded_image1_1602949247.jpg"
"1739371631-795","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Vêtement bébé","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2699126_uploaded_image1_1602854657.jpg"
"1739371631-796","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Robe enfant","5 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2697563_uploaded_image1_1602786967.jpg"
"1739371631-797","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Robe enfant","5 000CFA","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_2697206_uploaded_image1_1602775399.jpg"
"1739371631-798","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Robe fillette","5 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2695762_uploaded_image2_1602719919.jpeg"
"1739371631-799","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Robe fillette","7 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2695741_uploaded_image1_1602719623.jpg"
"1739371631-800","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Robe fillette","7 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2695739_uploaded_image1_1602719569.jpg"
"1739371631-801","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Vêtement Enfants","7 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2694916_uploaded_image1_1602694530.jpg"
"1739371631-802","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Vêtement Enfants","3 500CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2694887_uploaded_image1_1602693769.jpg"
"1739371631-803","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Ban pour bébé","550 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2694878_uploaded_image1_1602693491.jpg"
"1739371631-804","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Ensemble grenouillère  bébé","6 500CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2694850_uploaded_image1_1602692637.jpg"
"1739371631-805","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Ensemble coton","5 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2693101_uploaded_image1_1602631694.jpg"
"1739371631-806","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Robe fillette","5 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2693060_uploaded_image1_1602629609.jpg"
"1739371631-807","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Vêtement Enfants","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2691978_uploaded_image1_1602599660.jpg"
"1739371631-808","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Robe fillette","7 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2690343_uploaded_image1_1602538458.jpg"
"1739371631-809","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Robe fillette","5 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2690337_uploaded_image1_1602538344.jpg"
"1739371631-810","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Robe fillette","5 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2690335_uploaded_image1_1602538207.jpg"
"1739371631-811","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Robe fillette","5 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2687946_uploaded_image1_1602453048.jpg"
"1739371631-812","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Vêtements enfants","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2682971_uploaded_image1_1602249018.jpg"
"1739371631-813","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Vêtements enfants","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2682964_uploaded_image1_1602248790.jpg"
"1739371631-814","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Robe fillette","7 000CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2667508_uploaded_image1_1601664466.jpg"
"1739371631-815","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Vêtements enfants","13 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2667426_uploaded_image1_1601662405.jpg"
"1739371631-816","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Short enfant","4 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2660423_uploaded_image1_1601431822.jpg"
"1739371631-817","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Short enfant","4 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2660422_uploaded_image1_1601431777.jpg"
"1739371631-818","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Short Enfant","4 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2660421_uploaded_image1_1601431711.jpg"
"1739371631-819","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Short Enfant","4 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2659615_uploaded_image1_1601398361.jpg"
"1739371631-820","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Culotte enfant","5 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2659602_uploaded_image1_1601398098.jpg"
"1739371631-821","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Short","4 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2659599_uploaded_image1_1601398051.jpg"
"1739371631-822","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Vêtement enfants","5 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2658970_uploaded_image1_1601383402.jpg"
"1739371631-823","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Vêtements  enfants","Prix sur demande","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_2658681_uploaded_image1_1601376941.jpg"
"1739371631-824","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Salopettes","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2654013_uploaded_image1_1601156188.jpg"
